title,file_name,file_link
"CIRCULAR LETTER NUMBER NO. 10/5/DSM - AMENDMENT TO BANK INDONESIA CIRCULAR LETTER NUMBER 5/31/DSM DATED DECEMBER 1, 2003 CONCERNING MONTHLY REPORT OF SHARIA COMMERCIAL BANKS",Circular Letter Number No. 10/5/DSM,https://www.bi.go.id/en/publikasi/peraturan/Documents/92c4bad2eb3a48debf210d1441b2df38SE_100508.pdf
CIRCULAR LETTER NUMBER NO. 10/3/UKMI - COMMERCIAL BANKS HEAD OFFICE REPORT,Circular Letter Number No. 10/3/UKMI,https://www.bi.go.id/en/publikasi/peraturan/Documents/6c8d83cc89e740c79dccd58307072de3SE_100308.pdf
BANK INDONESIA REGULATION NO. 10/3/PBI/2008 - COMMERCIAL BANKS HEAD OFFICE REPORT,Bank Indonesia Regulation No. 10/3/PBI/2008,https://www.bi.go.id/en/publikasi/peraturan/Documents/425606f9d7f74739ba879825f58145cdPBI_100308.pdf
BANK INDONESIA REGULATION NO. 10/2/PBI/2008 CONCERNING BANK INDONESIA – SCRIPLESS SECURITIES SETTLEMENT SYSTEM,Bank Indonesia Regulation No. 10/2/PBI/2008,https://www.bi.go.id/en/publikasi/peraturan/Documents/545c9b0db74c48dd86d07e59938113cepbi_100208.pdf
BANK INDONESIA REGULATION NO. 10/2/PBI/2008 CONCERNING BANK INDONESIA – SCRIPLESS SECURITIES SETTLEMENT SYSTEM,FAQ on Bank Indonesia Regulation No. 10/2/PBI/2008,https://www.bi.go.id/en/publikasi/peraturan/Documents/945af19600ed4c6b8d78746065e822bbfaq_pbi_100208.pdf
BANK INDONESIA REGULATION NUMBER. 10/3/PBI/2008 - COMMERCIAL BANKS HEAD OFFICE REPORT,Bank Indonesia Regulation No. 10/3/PBI/2008,https://www.bi.go.id/en/publikasi/peraturan/Documents/8f01dd76997b49a29354bcdd6ba36213pbi_100308.pdf
BANK INDONESIA CIRCULAR LETTER NO. 10/2/DPM - REPURCHASE AGREEMENT TRANSACTIONS WITH BANK INDONESIA IN SECONDARY MARKET,Bank Indonesia Circular Letter No. 10/2/DPM,https://www.bi.go.id/en/publikasi/peraturan/Documents/866dd36ff8714e6cac6c976f417eb61dse_100208.pdf
BANK INDONESIA CIRCULAR LETTER NO. 10/2/DPM - REPURCHASE AGREEMENT TRANSACTIONS WITH BANK INDONESIA IN SECONDARY MARKET,Appendix,https://www.bi.go.id/en/publikasi/peraturan/Documents/a21fc12ac2944dabb98b6e0a6a17bd75app_se_100208.pdf
BANK INDONESIA CIRCULAR LETTER NO. 10/2/DPM - REPURCHASE AGREEMENT TRANSACTIONS WITH BANK INDONESIA IN SECONDARY MARKET,FAQ Circular Letter No. 10/2/DPM,https://www.bi.go.id/en/publikasi/peraturan/Documents/667aeefc08994bfda5d230536e0c6baffaq_se_100208.pdf
BANK INDONESIA REGULATION NO.10/1/PBI/2008 - CONCERNING AMENDMENT TO BANK INDONESIA REGULATION NUMBER 8/5/PBI/2006 REGARDING BANKING MEDIATION,Bank Indonesia Regulation No.10/1/PBI/2008,https://www.bi.go.id/en/publikasi/peraturan/Documents/1ebe8d3514d24e2686e9652c5e73cbeePBI1012008ENG.pdf
"BANK INDONESIA CIRCULAR LETTER NO. 10/1/DPM - AMENDMENT TO BANK INDONESIA CIRCULAR LETTER NO. 8/13/DPM DATED MAY 1, 2006, CONCERNING ISSUANCE OF BANK INDONESIA CERTIFICATE UNDER AUCTION",Bank Indonesia Circular Letter No. 10/1/DPM,https://www.bi.go.id/en/publikasi/peraturan/Documents/eb3eb6f76e154a968f14a97921aa769dse_100108.pdf
"CIRCULAR LETTER NUMBER NO. 9/34/DSM - AMENDMENT TO BANK INDONESIA CIRCULAR LETTER NO.3/14/DSM DATED JUNE 13, 2001 CONCERNING INTERNATIONAL TRANSACTION BY NON-BANK FINANCIAL INSTITUTIONS",Circular Letter Number No. 9/34/DSM,https://www.bi.go.id/en/publikasi/peraturan/Documents/3f33845355ad423c952cef23d0302201SE_093407.pdf
CIRCULAR LETTER NO. 9/30/DPNP - RISK MANAGEMENT IN THE USE OF INFORMATION TECHNOLOGY BY COMMERCIAL BANKS,Circular Letter No. 9/30/DPNP,https://www.bi.go.id/en/publikasi/peraturan/Documents/86336e7d95464a3585d1e058fc2c1194se_093007.pdf
CIRCULAR LETTER NO. 9/30/DPNP - RISK MANAGEMENT IN THE USE OF INFORMATION TECHNOLOGY BY COMMERCIAL BANKS,Appendix,https://www.bi.go.id/en/publikasi/peraturan/Documents/6704ad44fcf342c48efd2b05467afd77appendix.zip
BANK INDONESIA REGULATION NO.9/17/PBI/2007 - THE RATING SYSTEM FOR RURAL BANKSBASED ON SHARIA PRINCUPLES,Bank Indonesia Regulation No.9/17/PBI/2007,https://www.bi.go.id/en/publikasi/peraturan/Documents/6783ab644bbc4717ba137c7afb819af7PBI917PBI2007.pdf
BANK INDONESIA REGULATION NO. 9/15/PBI/2007 - IMPLEMENTATION OF RISK MANAGEMENT IN THE USE OF INFORMATION TECHNOLOGY BY COMMERCIAL BANKS,pbi_091507.pdf,https://www.bi.go.id/en/publikasi/peraturan/Documents/0b039a73cd3c405ba8f919c6fc082c7dpbi_091507.pdf
"CIRCULAR LETTER NUMBER NO. 9/28/DSM - AMENDMENT TO BANK INDONESIA CIRCULAR LETTER NUMBER 3/13/DSM DATED JUNE 13, 2001 CONCERNING REPORTING OF INTERNATIONAL TRANSACTION BY BANKS",Circular Letter Number No. 9/28/DSM,https://www.bi.go.id/en/publikasi/peraturan/Documents/0d292e551c314224bd713ee3d884ef78SE_092807.pdf
CIRCULAR LETTER NO. 9/24/DPBS - THE RATING SYSTEM FOR COMMERCIAL BANKS BASED ON SHARIA PRINCIPLES,Circular Letter No.7/24/DPbS,https://www.bi.go.id/en/publikasi/peraturan/Documents/c4a951adb36e4045ad10817db33a8de4SE24DPbS.pdf
"BANK INDONESIA CIRCULAR LETTER NO. 9/21/DPM - SECOND AMENDMENT TO BANK INDONESIA CIRCULAR LETTER NO. 6/7/DPM DATED FEBRUARY 16, 2004, CONCERNING SHORT-TERM FUNDING FACILITIES FOR COMMERCIAL BANKS",Bank Indonesia Circular Letter No. 9/21/DPM,https://www.bi.go.id/en/publikasi/peraturan/Documents/a495fc64aee94051bb22bc4e0b2b5ea6se_092107.pdf
"BANK INDONESIA CIRCULAR LETTER NO. 9/21/DPM - SECOND AMENDMENT TO BANK INDONESIA CIRCULAR LETTER NO. 6/7/DPM DATED FEBRUARY 16, 2004, CONCERNING SHORT-TERM FUNDING FACILITIES FOR COMMERCIAL BANKS",Appendix,https://www.bi.go.id/en/publikasi/peraturan/Documents/b14e28341c8a434d9a22e4f7462558c2App_se_092107.pdf
"BANK INDONESIA CIRCULAR LETTER NO. 9/21/DPM - SECOND AMENDMENT TO BANK INDONESIA CIRCULAR LETTER NO. 6/7/DPM DATED FEBRUARY 16, 2004, CONCERNING SHORT-TERM FUNDING FACILITIES FOR COMMERCIAL BANKS",FAQ No. 9/21/DPM,https://www.bi.go.id/en/publikasi/peraturan/Documents/2712fc8e2845461aa889b2a4a82947beFAQ_se_092107.pdf
BANK INDONESIA REGULATION NO.9/12/PBI/2007 - CONCERNING AMENDMENT TO BANK INDONESIA REGULATION NUMBER 8/17/PBI/2006 REGARDING INCENTIVES IN THE CONTEXT OF BANK CONSOLIDATION,Bank Indonesia Regulation No.9/12/PBI/2007,https://www.bi.go.id/en/publikasi/peraturan/Documents/3de28891aa1f4d43a945f0a99d36f1b0PBI9122007ENGnew.pdf
BANK INDONESIA REGULATION NO.9/9/PBI/2007 - AMENDMENT TO BANK INDONESIA REGULATION NUMBER 8/21/PBI/2006 CONCERNING THE QUALITY RATING OF ASSETS OF COMMERCIAL BANKS CONDUCTING BUSINESS BASED ON SHARIA PRINCIPLES,Bank Indonesia Regulation No.9/9/PBI/2007,https://www.bi.go.id/en/publikasi/peraturan/Documents/efe2743744a6471a93b00f484a6047bcPBI99PBI2007.pdf
BANK INDONESIA REGULATION NO. 9/7/PBI/2007 AMENDMENT TO BANK INDONESIA REGULATION NUMBER 8/3/PBI/2006 CONCERNING CONVERSION OF BUSINESS OF CONVENTIONAL COMMERCIAL BANKS TO COMMERCIAL BANKS CONDUCTING BUSINESS BASED ON SHARIA PRINCIPLES AND ESTABLISHMENT O,Amendment To Bank Indonesia Regulation Number 8/3/PBI/2006 Concerning Conversion Of Business Of Conventional Commercial Banks To Commercial Banks Conducting Business Based On Sharia Principles And Establishment Of Bank Offices Conducting Business Based On Sharia Principles By Conventional Commercial Banks,https://www.bi.go.id/en/publikasi/peraturan/Documents/33ad77fd453c4099bfd6188ceed40c8cPBI9707eng1.pdf
CIRCULAR LETTER NO. 9/8/DPM MUDHARABAH INTERBANK INVESTMENT CERTIFICATE,Mudharabah Interbank Investment Certificate,https://www.bi.go.id/en/publikasi/peraturan/Documents/8423818a84f845da85f1a5fa771ec719SE98DPM.pdf
CIRCULAR LETTER NO. 9/7/DPM SHARIA INTERBANK MONEY MARKET   AND APPENDIX,Sharia Interbank Money Market,https://www.bi.go.id/en/publikasi/peraturan/Documents/f59677e6431146c9b26f77239d8207e3SE97DPM.pdf
CIRCULAR LETTER NO. 9/7/DPM SHARIA INTERBANK MONEY MARKET   AND APPENDIX,appendix,https://www.bi.go.id/en/publikasi/peraturan/Documents/cb78771b1c8d4e6baec5bdc22b6ff6bfSE97DPMappendix.pdf
BANK INDONESIA REGULATION NO. 9/5/PBI/2007 SHARIA INTERBANK MONEY MARKET,Sharia Interbank Money Market,https://www.bi.go.id/en/publikasi/peraturan/Documents/38657601b1814c82910b93fb78ec7db3PBI95PBI2007.pdf
BANK INDONESIA REGULATION NO. 9/5/PBI/2007 SHARIA INTERBANK MONEY MARKET,"FAQs on Bank Indonesia Regulation No. 9/5/PBI/2007 dated March 30, 2007 concerning Sharia Interbank Money Market",https://www.bi.go.id/en/publikasi/peraturan/Documents/6e76af4c9dc843fe8d7917b21675dcaaFAQ_090507e1.pdf
"CIRCULAR LETTER NO. 9/6/DPM AMENDMENT TO BANK INDONESIA CIRCULAR LETTER NUMBER 8/4/DPM DATED FEBRUARY 7, 2006 CONCERNING BANK INDONESIA CERTIFICATE TRADING TRANSACTIONS UNDER REPURCHASE AGREEMENT (REPO) WITH BANK INDONESIA IN SECONDARY MARKETS  AND APPEN","Amendment to Bank Indonesia Circular Letter Number 8/4/DPM dated February 7, 2006 concerning Bank Indonesia Certificate Trading Transactions under Repurchase Agreement (Repo) with Bank Indonesia in Secondary Markets",https://www.bi.go.id/en/publikasi/peraturan/Documents/638f10a21ee0406a8a299a1a7af91fbeSE96DPM.pdf
"CIRCULAR LETTER NO. 9/6/DPM AMENDMENT TO BANK INDONESIA CIRCULAR LETTER NUMBER 8/4/DPM DATED FEBRUARY 7, 2006 CONCERNING BANK INDONESIA CERTIFICATE TRADING TRANSACTIONS UNDER REPURCHASE AGREEMENT (REPO) WITH BANK INDONESIA IN SECONDARY MARKETS  AND APPEN",appendix,https://www.bi.go.id/en/publikasi/peraturan/Documents/21d8bb3a8803441f8c2609bf4a90cd28SE96DPMappendix.pdf
"CIRCULAR LETTER NO. 9/5/DPM AMENDMENT TO BANK INDONESIA CIRCULAR LETTER NUMBER 7/1/DPM DATED JANUARY 3, 2005 CONCERNING FINE TUNE OPERATION TRANSACTIONS IN OPEN MARKET OPERATIONS","Amendment To Bank Indonesia Circular Letter Number 7/1/DPM Dated January 3, 2005 Concerning Fine Tune Operation Transactions In Open Market Operations",https://www.bi.go.id/en/publikasi/peraturan/Documents/1d696e583f994b2ca2950b127a62a83cSE95DPM.pdf
BANK INDONESIA REGULATION NO.9/4/PBI/2007 - REVOCATION OF SOME DECREES OF THE BOARD OF MANAGING DIRECTOR OF BANK INDONESIA AND BANK INDONESIA CIRCULAR LETTERS RELATED TO BANKING PRUDENTIAL PRINCIPLES,Bank Indonesia Regulation No.9/4/PBI/2007,https://www.bi.go.id/en/publikasi/peraturan/Documents/d50b7afa9a414e9983925a2beaefbcb5PBI94RevocationofSKDirPrudential_RevisedMida310113.pdf
CIRCULAR LETTER NO. 9/4/DPM PROCEDURES OF GOVERNMENT SECURITIES AUCTION IN PRIMARY MARKET AND GOVERNMENT SECURITIES ADMINISTRATION,Procedures of Government Securities Auction in Primary Market and Government Securities Administration,https://www.bi.go.id/en/publikasi/peraturan/Documents/747d5e7f418740d18609cc087bc28097SE94DPM.pdf
BANK INDONESIA REGULATION NO. 9/3/PBI/2007 GOVERNMENT SECURITIES AUCTION AND ADMINISTRATION,Government Securities Auction And Administration,https://www.bi.go.id/en/publikasi/peraturan/Documents/00690170a4a2465691617a8584c61078PBI93PBI2007.pdf
BANK INDONESIA REGULATION NO. 9/3/PBI/2007 GOVERNMENT SECURITIES AUCTION AND ADMINISTRATION,"FAQs on Bank Indonesia Regulation No. 9/3/PBI/2007 dated March 16, 2007 concerning Government Securities Auction and Administration",https://www.bi.go.id/en/publikasi/peraturan/Documents/4c8bcb17b2c54eaf963207c5a24450cfFAQ_090307e1.pdf
CIRCULAR LETTER NO. 9/3/DPM COMMERCIAL BANK DAILY REPORT AND MONEY MARKET INFORMATION CENTER CHARGES  AND APPENDIX,Commercial Bank Daily Report and Money Market Information Center Charges,https://www.bi.go.id/en/publikasi/peraturan/Documents/54a5b5ffc21d454c9c82a171f92bce68SE93DPM.pdf
CIRCULAR LETTER NO. 9/3/DPM COMMERCIAL BANK DAILY REPORT AND MONEY MARKET INFORMATION CENTER CHARGES  AND APPENDIX,appendix,https://www.bi.go.id/en/publikasi/peraturan/Documents/322c050a434649c1b653e0db3653fe22SE93DPMappendix.pdf
CIRCULAR LETTER NO. 9/2/DPM COMMERCIAL BANK DAILY REPORT AND APPENDIX,Commercial Bank Daily Report,https://www.bi.go.id/en/publikasi/peraturan/Documents/07f8c682cf3e477bb4f8e9b9d2088783se_090207.pdf
CIRCULAR LETTER NO. 9/2/DPM COMMERCIAL BANK DAILY REPORT AND APPENDIX,appendix,https://www.bi.go.id/en/publikasi/peraturan/Documents/e2b0877bbd3d4bf68ab38efafa51e0dcapp_se_090207.zip
BANK INDONESIA REGULATION NO. 9/2/PBI/2007 COMMERCIAL BANK DAILY REPORT,Commercial Bank Daily Report,https://www.bi.go.id/en/publikasi/peraturan/Documents/0f6470fb870a4bffa6ed23cfd529369fPBI92PBI2007.pdf
BANK INDONESIA REGULATION NO. 9/2/PBI/2007 COMMERCIAL BANK DAILY REPORT,"FAQ on Bank Indonesia Regulation No. 9/2/PBI/2007 dated March 5, 2007 concerning Commercial Bank Daily Report",https://www.bi.go.id/en/publikasi/peraturan/Documents/91748e44aa3f4bcb975818df0c8e63a7FAQ_090207e1.pdf
BANK INDONESIA REGULATION NO. 9/1/PBI/2007 THE RATING SYSTEM FOR COMMERCIAL BANKS BASED ON SHARIA PRINCIPLES,The Rating System For Commercial Banks Based on Sharia Principles,https://www.bi.go.id/en/publikasi/peraturan/Documents/38f392fe8a3e4ac4b3d80814db1c2f2fPBI9107eng.pdf
BANK INDONESIA REGULATION NO. 9/1/PBI/2007 THE RATING SYSTEM FOR COMMERCIAL BANKS BASED ON SHARIA PRINCIPLES,FAQ SE No. 9/1DPbS,https://www.bi.go.id/en/publikasi/peraturan/Documents/f37a3baf16b84c96992c2c08f248df19PBI9107FAQeng1.pdf
CIRCULAR LETTER 8/27/DPNP PRUDENTIAL PRINCIPLES AND REPORTS IN THE APPLICATION OF CONSOLIDATED RISK MANAGEMENT FOR BANKS PERFORMING CONTROL ON SUBSIDIARY COMPANIES,Prudential principles and Reports in the Application of Consolidated Risk Management for Banks Performing Control on Subsidiary Companies,https://www.bi.go.id/en/publikasi/peraturan/Documents/eb1652f1abf24229853769a9fb5e779dse_082706.pdf
"BANK INDONESIA REGULATION NO. 8/27/PBI/2006 REVOCATION AND WITHRAWAL FROM CIRCULATION OF THE YEAR 1979 ISSUE OF COINS IN THE RP 5 DENOMINATION, THE YEAR 1991 ISSUE OF COINS IN THE RP 50 DENOMINATION AND THE YEAR 1991 ISSUE OF COINS IN THE RP 100 DENOMINAT","Revocation And Withrawal From Circulation Of The Year 1979 Issue Of Coins In The Rp 5 Denomination, The Year 1991 Issue Of Coins In The Rp 50 Denomination And The Year 1991 Issue Of Coins In The Rp 100 Denomination, As Well As The Year 1992 Issue Of Notes In The Rp 100 (One Hundred) Denomination, The Year 1992 Issue Of Notes In The Rp 500 (Five Hundred) Denomination, The Year 1992 Issue Of Notes In The Rp 1000 (one Thousand) Denomination And The Year 1992 Issue Of Notes In The Rp 5000 (Five Thousand) Denomination",https://www.bi.go.id/en/publikasi/peraturan/Documents/c68315db7a774670a730eee1fbef16d5pbi_82706.pdf
CIRCULAR LETTER NO. 8/26/DPBS MINIMUM CAPITAL ADEQUACY REQUIREMENT FOR SHARIA RURAL BANKS AND APPENDIX,Minimum Capital Adequacy Requirement for Sharia Rural Banks,https://www.bi.go.id/en/publikasi/peraturan/Documents/c001144a98e1435ca0e9fb12a5f7ce81se_82606.pdf
CIRCULAR LETTER NO. 8/26/DPBS MINIMUM CAPITAL ADEQUACY REQUIREMENT FOR SHARIA RURAL BANKS AND APPENDIX,appendix,https://www.bi.go.id/en/publikasi/peraturan/Documents/312d27983c98497d8850c360f3e8cbf4lamp_se_82606.pdf
BANK INDONESIA REGULATION NO. 8/26/PBI/2006 RURAL BANKS,Rural Banks,https://www.bi.go.id/en/publikasi/peraturan/Documents/4cd1b72b781f4c1c8ce0e44e133fe227pbi_082606.pdf
CIRCULAR LETTER NO. 8/24/DPBS ASSETS QUALITY RATING FOR SHARIA RURAL BANKS AND APPENDIX,Assets Quality Rating for Sharia Rural Banks,https://www.bi.go.id/en/publikasi/peraturan/Documents/2a787d2a82514d7ab018a91f4ecc2c8ese_82406.pdf
CIRCULAR LETTER NO. 8/24/DPBS ASSETS QUALITY RATING FOR SHARIA RURAL BANKS AND APPENDIX,appendix,https://www.bi.go.id/en/publikasi/peraturan/Documents/21995a59dfe64bae8762736eb13aefb9app_82406.pdf
CIRCULAR LETTER NO. 8/23/DPBS CERTIFICATION AGENCY FOR SHARIA RURAL BANKS,Certification Agency for Sharia Rural Banks,https://www.bi.go.id/en/publikasi/peraturan/Documents/b2454f805eb8412880160eca5b142037se_82306.pdf
"CIRCULAR LETTER NO. 8/22/DPBS ASSETS QUALITY RATING FOR COMMERCIAL BANKS CONDUCTING BUSINESS BASED ON SHARIA PRINCIPLES AND APPENDIX 1, APPENDIX 2",Assets Quality Rating for Commercial Banks Conducting Business Based on Sharia Principles,https://www.bi.go.id/en/publikasi/peraturan/Documents/033420c519434445937d788b57c8cb33se_82206.pdf
"CIRCULAR LETTER NO. 8/22/DPBS ASSETS QUALITY RATING FOR COMMERCIAL BANKS CONDUCTING BUSINESS BASED ON SHARIA PRINCIPLES AND APPENDIX 1, APPENDIX 2",appendix 1,https://www.bi.go.id/en/publikasi/peraturan/Documents/28de144dbc2a4a17908939e8f7a250d5app1_82206.pdf
"CIRCULAR LETTER NO. 8/22/DPBS ASSETS QUALITY RATING FOR COMMERCIAL BANKS CONDUCTING BUSINESS BASED ON SHARIA PRINCIPLES AND APPENDIX 1, APPENDIX 2",appendix 2,https://www.bi.go.id/en/publikasi/peraturan/Documents/ee82287892fd4717906ef40fa92fc230app2_82206.pdf
"CIRCULAR LETTER NO. 8/21/DINT REVOCATION OF BANK INDONESIA CIRCULARS IN CONNECTION WITH STANDARD PRICES OF EXPORT GOODS, SECURITY FACILITIES AND INTERNATIONAL TRADE FINANCING, SALES AND PURCHASES OF FOREIGN EXCHANGES RESULTING FROM EXPORTS AND CREDIT CER","Revocation of Bank Indonesia Circulars in connection with Standard Prices of Export Goods, Security Facilities and International Trade Financing, Sales and Purchases of Foreign Exchanges Resulting from Exports and Credit Certificates with Domestic Documents",https://www.bi.go.id/en/publikasi/peraturan/Documents/884a02d9936044e297e05486daad18e3se_082106.pdf
CIRCULAR LETTER NO. 8/20/DASP FEES FOR THE USE OF BANK INDONESIA REAL TIME GROSS SETTLEMENT,Fees For The Use of Bank Indonesia Real Time Gross Settlement,https://www.bi.go.id/en/publikasi/peraturan/Documents/0c0157d682d748d2b3bd7042f211da8bse_082006.pdf
BANK INDONESIA REGULATION NO. 8/25/PBI/2006 AMENDMENT TO BANK INDONESIA REGULATION NUMBER 6/17/PBI/2004 CONCERNING SHARIA RURAL BANKS,Amendment To Bank Indonesia Regulation Number 6/17/PBI/2004 Concerning Sharia Rural Banks,https://www.bi.go.id/en/publikasi/peraturan/Documents/8b51014bac3349b290828cec5970066apbi_082506.pdf
BANK INDONESIA REGULATION NO. 8/24/PBI/2006 ASSETS QUALITY RATING FOR SHARIA RURAL BANKS,Assets Quality Rating For Sharia Rural Banks,https://www.bi.go.id/en/publikasi/peraturan/Documents/3b78ee2f6f284213855c1e73e5822847pbi_082406.pdf
BANK INDONESIA REGULATION NO. 8/23/PBI/2006 AMENDMENT TO BANK INDONESIA REGULATION NUMBER 6/21/PBI/2004 CONCERNING STATUTORY RESERVES IN RUPIAH AND FOREIGN CURRENCY FOR COMMERCIAL BANKS CONDUCTING BUSINESS BASED ON SHARIA PRINCIPLES,Amendment To Bank Indonesia Regulation Number 6/21/PBI/2004 Concerning Statutory Reserves In Rupiah And Foreign Currency For Commercial Banks Conducting Business Based On Sharia Principles,https://www.bi.go.id/en/publikasi/peraturan/Documents/5bbc335a27b24180882d2260a1357d90pbi_082306.pdf
BANK INDONESIA REGULATION NO. 8/22/PBI/2006 MINIMUM CAPITAL ADEQUACY REQUIREMENT OF SHARIA RURAL BANKS,Minimum Capital Adequacy Requirement Of Sharia Rural Banks,https://www.bi.go.id/en/publikasi/peraturan/Documents/11734098ddf740a3b799f26fc157bf35pbi_82207.pdf
BANK INDONESIA REGULATION NO. 8/21/PBI/2006 THE QUALITY RATING OF ASSETS OF COMMERCIAL BANKS CONDUCTING BUSINESS BASED ON SHARIA PRINCIPLES,The Quality Rating Of Assets Of Commercial Banks Conducting Business Based On Sharia Principles,https://www.bi.go.id/en/publikasi/peraturan/Documents/6860f8a95423431eb6fe00d4eaca553cpbi_82106.pdf
BANK INDONESIA REGULATION NO. 8/20/PBI/2006 TRANSPARENCY OF FINANCIAL CONDITION OF RURAL BANKS,Transparency Of Financial Condition Of Rural Banks,https://www.bi.go.id/en/publikasi/peraturan/Documents/38517cda5ce949aba750005514dd70c8pbi_82006_eng.pdf
BANK INDONESIA REGULATION NO. 8/19/PBI/2006 EARNING ASSETS QUALITY AND ALLOWANCE FOR EARNING ASSETS LOSSES FOR RURAL BANKS,Earning Assets Quality And Allowance For Earning Assets Losses For Rural Banks,https://www.bi.go.id/en/publikasi/peraturan/Documents/9d336d1eca404c1d8893e051ffacfe95pbi_81906.pdf
BANK INDONESIA REGULATION NO. 8/18/PBI/2006 THE MINIMUM CAPITAL ADEQUACY REQUIREMENT FOR RURAL BANKS,The Minimum Capital Adequacy Requirement For Rural Banks,https://www.bi.go.id/en/publikasi/peraturan/Documents/60f12592fc7b4b34b4ca30752f3ab1a9pbi_81806r.pdf
BANK INDONESIA REGULATION NO. 8/17/PBI/2006 INCENTIVES IN THE FRAMEWORK OF BANK CONSOLIDATION,Incentives In The Framework Of Bank Consolidation,https://www.bi.go.id/en/publikasi/peraturan/Documents/c32a2f4aaae4445683234304669e625fpbi_81706_eng.pdf
BANK INDONESIA REGULATION NO. 8/16/PBI/2006 THE SINGLE PRESENCE POLICY IN INDONESIAN BANKS,The Single Presence Policy In Indonesian Banks,https://www.bi.go.id/en/publikasi/peraturan/Documents/65b695981a2b41e2bb3fc38fc6e3e2b0pbi_81606_eng.pdf
BANK INDONESIA REGULATION NO. 8/15/PBI/2006 SPECIAL TREATMENT ON BANK CREDIT FOR CERTAIN AREAS IN INDONESIA HIT BY NATURAL DISASTER,Special Treatment On Bank Credit For Certain Areas In Indonesia Hit By Natural Disaster,https://www.bi.go.id/en/publikasi/peraturan/Documents/844ced2234c44c118ea321fbf2f7f96fpbi_81506_eng.pdf
BANK INDONESIA REGULATION NO. 8/14/PBI/2006 AMENDMENT TO REGULATION OF BANK INDONESIA NUMBER 8/4/PBI/2006 REGARDING IMPLEMENTATION OF GOOD CORPORATE GOVERNANCE FOR COMMERCIAL BANKS,Amendment To Regulation Of Bank Indonesia Number 8/4/PBI/2006 Regarding Implementation Of Good Corporate Governance For Commercial Banks,https://www.bi.go.id/en/publikasi/peraturan/Documents/4d3f0f8babd647469fd4de6d62707b25pbi81406eng_rev.pdf
BANK INDONESIA REGULATION NO. 8/13/PBI/2006 AMENDMENT TO BANK INDONESIA REGULATION NUMBER 7/3/PBI/2005 CONCERNING THE LEGAL LENDING LIMIT FOR COMMERCIAL BANKS,Amendment To Bank Indonesia Regulation Number 7/3/PBI/2005 Concerning The Legal Lending Limit For Commercial Banks,https://www.bi.go.id/en/publikasi/peraturan/Documents/d283817bb4c3474ea6671064b0751d01pbi_81306_eng.pdf
BANK INDONESIA CIRCULAR LETTER NO. 8/19/DPBS SHARIA SUPERVISION AND SUPERVISION FINDING REPORT GUIDELINES FOR SHARIA SUPERVISORY BOARD,Sharia Supervision and Supervision Finding Report Guidelines for Sharia Supervisory Board,https://www.bi.go.id/en/publikasi/peraturan/Documents/0d304f89addd41edbc93f06f7abb7473se_81906.pdf
"CIRCULAR LETTER NO. 8/18/DASP AMENDMENT ON THE CIRCULAR LETTER OF BANK INDONESIA NO. 7/60/DASP DATED DECEMBER 30, 2005 REGARDING CUSTOMER PROTECTION AND PRUDENTIAL PRINCIPLES AND IMPROVEMENT OF SECURITY IN OPERATING CARD BASED PAYMENT INSTRUMENT ACTIVITI","Amendment on the Circular Letter of Bank Indonesia no. 7/60/DASP dated December 30, 2005 regarding Customer Protection and Prudential Principles and Improvement of Security In Operating Card Based Payment Instrument Activities",https://www.bi.go.id/en/publikasi/peraturan/Documents/df5cbfe9a8364687bfe457c563c8ae2ase_81806_eng.pdf
"CIRCULAR LETTER NO. 8/17/DASP THE SECOND AMENDMENT OF CIRCULAR LETTER OF BANK INDONESIA NO. 2/10/DASP DATED JUNE 8, 2000 CONCERNING PROCEDURES IN WITHDRAWING BLANK CHEQUES","The second amendment of Circular Letter of Bank Indonesia no. 2/10/DASP dated June 8, 2000 concerning Procedures in Withdrawing Blank Cheques",https://www.bi.go.id/en/publikasi/peraturan/Documents/1addd58673f444a5b115aef0a9889421se_81706_eng.pdf
BANK INDONESIA CIRCULAR LETTER NO. 8/16/DPBS COMMERCIAL BANK PERIODIC REPORTS,Commercial Bank Periodic Reports,https://www.bi.go.id/en/publikasi/peraturan/Documents/aac254a8d0654441ba86e6622bfd467dse_81606.pdf
